id,group,average_speed,average_distance_per_frame,maximal_distance_traveled,average_change_in_pixels,average_angular_speed,total_distance_traveled,distance_traveled_bin,average_acceleration,time_elapsed_(hours),std_speed,std/mean,roaming_fraction,lifespan,drugged,worm_id
10,10.0,1.2118169274538144,2.423633854907629,38027.41819260745,-0.20133481646273638,1.313202888755554,38027.41819260745,2574.7167153322735,0.8194535482545694,60.5,1.610870177981764,1.3293015978629814,0.35372636262513907,336.3338888888889,1,1
11,11.0,0.960941083605557,1.921882167211114,40003.2139683464,-0.08453837597330367,1.5459350331575041,40003.2139683464,1975.795775738945,0.7886128147035103,66.5,2.908402888315878,3.026619360890711,0.3181312569521691,336.3338888888889,1,1
12,12.0,1.1509648520500853,2.3019297041001705,42073.01253800572,0.8609566184649611,1.412305089164912,42073.01253800572,2069.798569659324,1.0021305478335918,72.5,5.915625724989364,5.13971014358303,0.3303670745272525,336.3338888888889,1,1
13,13.0,1.4411921411632196,2.882384282326439,44666.6533973986,0.04004449388209121,1.4774099145789568,44666.6533973986,2593.640859392879,1.207186530710452,78.5,2.7867744697600263,1.9336592187567412,0.3259176863181313,336.3338888888889,1,1
14,14.0,2.4678340310452542,4.9356680620905085,49090.0030182987,-0.5142531356898518,1.000357514222519,49090.0030182987,4423.349620900102,1.3457573902818407,84.49555555555555,2.4068971510255444,0.9753075452995922,0.6898517673888256,336.3338888888889,1,1
15,15.0,1.7838640491311553,3.5677280982623105,52721.90616647404,0.9344632768361582,1.1212568579031539,52721.90616647404,3631.9031481753336,1.338547483693726,90.5,4.746044605333565,2.6605416526249086,0.488135593220339,336.3338888888889,1,1
16,16.0,1.7613325807519662,3.5226651615039324,55897.81061548569,-0.45383759733036705,1.3909491312163538,55897.81061548569,3175.9044490116503,1.3109294128608566,96.5,2.9857192859589685,1.6951479343465472,0.4482758620689655,336.3338888888889,1,1
17,17.0,1.5388691644495955,3.077738328899191,58667.28872266172,0.203559510567297,1.2022822052289708,58667.28872266172,2769.47810717603,1.2067772657913967,102.5,3.562372026045442,2.3149284606788445,0.45272525027808674,336.3338888888889,1,1
18,18.0,1.8897513422594046,3.779502684518809,62043.078828446545,-1.0660694288913775,1.1235448562993342,62043.078828446545,3375.7901057848285,1.3369592444214888,108.49666666666667,2.3332669475199284,1.234695219070596,0.58006718924972,336.3338888888889,1,1
19,19.0,0.635680989713531,1.271361979427062,63409.681152442114,1.1979977753058955,1.2735642005636372,63409.681152442114,1366.6023239955684,0.520871869279577,114.5,1.3579133743736245,2.1361553929520003,0.12903225806451613,336.3338888888889,1,1
20,20.0,1.013101368144793,2.026202736289586,65231.301840761545,-0.44938820912124583,1.4005996584892857,65231.301840761545,1821.6206883194318,0.8685845598785561,120.5,1.8170334378092268,1.7935356667582107,0.3303670745272525,336.3338888888889,1,1
