id,group,average_speed,average_distance_per_frame,maximal_distance_traveled,average_change_in_pixels,average_angular_speed,total_distance_traveled,distance_traveled_bin,average_acceleration,time_elapsed_(hours),std_speed,std/mean,roaming_fraction,lifespan,drugged1,drugged2,worm_id
236,8.0,0.6937222820974868,1.3874445641949735,11226.949499463732,-0.058954393770856504,1.7402835936970154,11226.949499463732,1443.8598328195148,0.6215081361737614,48.5,0.8561167031099787,1.2340914011317154,0.6451612903225806,402.1116666666667,1,0,4
237,9.0,0.2821263899657778,0.5642527799315556,11869.674430703664,0.014460511679644048,1.546830648546425,11869.674430703664,642.7249312399326,0.25777652513961463,54.5,0.47985624414995026,1.7008555782681558,0.09010011123470522,402.1116666666667,1,0,4
238,10.0,1.3099963070878682,2.6199926141757364,14336.399077418548,0.05228031145717464,1.2782118231457948,14336.399077418548,2466.7246467148834,0.8890932081362337,60.5,1.4001551706065773,1.068823753953271,0.8042269187986651,402.1116666666667,1,0,4
239,11.0,1.5925534589915549,3.1851069179831097,17434.848228943407,-0.04524886877828054,1.4329070379988085,17434.848228943407,3098.449151524859,1.1375999464119362,66.5,2.4156806374587454,1.5168599985261502,0.830316742081448,402.1116666666667,1,0,4
240,12.0,0.5955963179403619,1.1911926358807239,18510.217464545796,0.6807563959955506,1.7985140012659842,18510.217464545796,1075.3692356023894,0.5862699292278273,72.5,4.93309417696647,8.282613623310594,0.30700778642936594,402.1116666666667,1,0,4
241,13.0,1.2879398062192375,2.575879612438475,20825.62155946548,-0.025583982202447165,1.1694461913816356,20825.62155946548,2315.4040949196824,1.1135697555305584,78.5,4.589685816644115,3.5635872068565004,0.6974416017797553,402.1116666666667,1,0,4
242,14.0,0.7872919268809168,1.5745838537618335,22241.737481004107,0.4738598442714127,1.3359405018108708,22241.737481004107,1416.1159215386288,0.8110393644283097,84.5,3.93849372748586,5.002583657994989,0.40600667408231367,402.1116666666667,1,0,4
243,15.0,0.6862794107370531,1.3725588214741062,23475.893232775554,-0.27474972191323693,1.4328777319490917,23475.893232775554,1234.1557517714464,0.7016940847283913,90.5,4.048313012491919,5.898928263262474,0.4949944382647386,402.1116666666667,1,0,4
244,16.0,0.7425841602495611,1.4851683204991222,24813.675675161758,0.3192436040044494,1.3097884896629992,24813.675675161758,1337.782442386204,0.729536743262213,96.5,3.7417315687263573,5.038797982802205,0.5005561735261401,402.1116666666667,1,0,4
245,17.0,0.7631065636252854,1.5262131272505708,26186.242034396153,-0.5005561735261401,1.2986554293926484,26186.242034396153,1372.5663592343953,0.7472458254683644,102.5,3.6043994713296135,4.723323901456458,0.6418242491657397,402.1116666666667,1,0,4
246,18.0,1.4652718896919747,2.9305437793839495,28758.235145683564,0.1861271676300578,1.3558172911425048,28758.235145683564,2571.993111287411,1.1920731050150497,108.5,4.361430312612782,2.9765331221426963,0.6855491329479769,402.1116666666667,1,0,4
247,19.0,0.7640107763143236,1.5280215526286471,30132.744513996353,0.20133481646273638,1.4365012829247747,30132.744513996353,1374.5093683127889,0.700317329735708,114.5,2.1073536127217993,2.7582773411756274,0.625139043381535,402.1116666666667,1,0,4
248,20.0,0.4677727384627537,0.9355454769255074,30974.885042396203,-0.8197997775305895,1.5688898803556646,30974.885042396203,842.1405283998502,0.4641669394424477,120.5,0.4663672446335478,0.9969953489939906,0.38375973303670746,402.1116666666667,1,0,4
249,21.0,0.5747991651985216,1.1495983303970432,32008.5118730983,0.639599555061179,1.732177554228226,32008.5118730983,1033.6268307020982,0.5099271599624811,126.5,3.9867334559376393,6.935872035514733,0.3303670745272525,402.1116666666667,1,0,4
250,22.0,0.504682615981353,1.009365231962706,32916.063503866055,-0.13793103448275862,1.757570713967197,32916.063503866055,907.5516307677535,0.5491927537165304,132.5,2.0666678995564824,4.094985311784232,0.28809788654060065,402.1116666666667,1,0,4
251,23.0,0.5147172478432523,1.0294344956865047,33842.40145185718,-0.7252502780867631,1.4638188527521414,33842.40145185718,926.3379479911237,0.5443123031289436,138.5,1.4693088392873863,2.854594139683536,0.3270300333704116,402.1116666666667,1,0,4
252,24.0,0.6265179702102935,1.253035940420587,34970.79253237209,-0.042269187986651836,1.5538699893774244,34970.79253237209,1128.3910805149135,0.7022043255501415,144.5,4.9063371935736235,7.831119659547499,0.29699666295884314,402.1116666666667,1,0,4
253,25.0,0.4877067491657878,0.9754134983315756,35846.24404886787,0.0,1.6367501697473192,35846.24404886787,875.4515164957775,0.4306644299347816,150.5,0.7450851290412724,1.5277318395034003,0.39043381535038935,402.1116666666667,1,0,4
254,26.0,0.9920108079055502,1.9840216158111004,37630.77907813511,0.02224694104560623,1.477628732992614,37630.77907813511,1784.5350292672374,0.9678715596696319,156.5,4.776856645221959,4.81532721937518,0.7730812013348165,402.1116666666667,1,0,4
255,27.0,0.5458967808097619,1.0917935616195238,38614.2307924893,-0.027808676307007785,1.6532066443919466,38614.2307924893,983.4517143541962,0.5647704164263013,162.5,1.845530998713477,3.380732518656528,0.2836484983314794,402.1116666666667,1,0,4
256,28.0,1.0409958522587892,2.0819917045175784,40486.12915276831,0.02335928809788654,1.4905415423833281,40486.12915276831,1871.8983602790104,0.9096859574715999,168.5,4.396116589637657,4.222991455824545,0.7174638487208009,402.1116666666667,1,0,4
257,29.0,0.6330630496345951,1.2661260992691903,41624.37744303848,0.0011123470522803114,1.5903640136839332,41624.37744303848,1138.2482902701668,0.63237140652615,174.5,3.7164879860076745,5.870644303364154,0.39933259176863184,402.1116666666667,1,0,4
258,30.0,0.5110162670085341,1.0220325340170682,42543.4860282823,0.002224694104560623,1.7113440210291384,42543.4860282823,919.1085852438191,0.591970120538294,180.5,4.526372723001299,8.857590286701592,0.1835372636262514,402.1116666666667,1,0,4
259,31.0,0.8729982065294029,1.7459964130588057,44113.92177755355,-0.02224694104560623,1.4378282347564966,44113.92177755355,1570.4357492712516,0.7746304660465857,186.5,3.852920721082399,4.4134348642016725,0.6407119021134594,402.1116666666667,1,0,4
260,32.0,0.3115105623506917,0.6230211247013834,44674.02845584169,-0.004449388209121246,1.857829148952633,44674.02845584169,560.1066782881389,0.4395065871851078,192.5,4.6417813882139605,14.900879614439352,0.025583982202447165,402.1116666666667,1,0,4
261,33.0,0.4532777926693993,0.9065555853387987,45489.12241654399,-0.010011123470522803,1.7028676001948109,45489.12241654399,815.0939607023029,0.5698761578958359,198.5,4.6050135429049925,10.159362795573099,0.14238042269187987,402.1116666666667,1,0,4
262,34.0,0.21154026457656422,0.42308052915312844,45869.60960443142,0.017797552836484983,1.8199947673363415,45869.60960443142,380.48718788742553,0.27128083400256026,204.5,2.4901372559944153,11.771457603964294,0.011123470522803115,402.1116666666667,1,0,4
263,35.0,0.32988838622236816,0.6597767724447363,46463.04627386956,0.012235817575083427,1.9505995543968626,46463.04627386956,593.4366694381388,0.34319752188252084,210.5,1.8627812068291405,5.646701383338466,0.04560622914349277,402.1116666666667,1,0,4
264,36.0,0.3010496990764073,0.6020993981528145,47004.36696260839,0.067853170189099,2.0900206515415367,47004.36696260839,541.3206887388296,0.35747972012911866,216.5,2.9855466575496568,9.917122211744568,0.020022246941045607,402.1116666666667,1,0,4
265,37.0,0.39119126341331506,0.7823825268266301,47707.51063835035,-0.060066740823136816,1.991355931836658,47707.51063835035,703.1436757419651,0.38744294264961293,222.5,2.3201589300517083,5.931009066530028,0.10901001112347053,402.1116666666667,1,0,4
266,38.0,0.4887298686879426,0.9774597373758852,48586.723580655045,0.018909899888765295,1.9235415570363927,48586.723580655045,879.2129423046936,0.44868121969112906,228.5,1.6785126050940038,3.4344383526224496,0.3147942157953281,402.1116666666667,1,0,4
267,39.0,0.23744892791881755,0.4748978558376351,49013.73696565691,-0.02335928809788654,1.812237880678483,49013.73696565691,427.0133850018683,0.28302193815805154,234.5,1.7961897049133209,7.5645306999551,0.04338153503893215,402.1116666666667,1,0,4
268,40.0,0.22438141335320094,0.4487628267064019,49417.262759771555,-0.008898776418242492,1.848167483839903,49417.262759771555,403.52579411464103,0.23429475581049328,240.5,1.3692428585140706,6.102300712219565,0.07341490545050056,402.1116666666667,1,0,4
269,41.0,0.4591083982685322,0.9182167965370645,50243.56862391771,0.002224694104560623,1.98603040535302,50243.56862391771,826.3058641461539,0.423327622980447,246.5,1.584076053186746,3.450331248918302,0.2725250278086763,402.1116666666667,1,0,4
270,42.0,0.21306415261528114,0.4261283052305623,50626.573145050774,-0.018909899888765295,1.9599259728318164,50626.573145050774,383.0045211330653,0.2038325026471377,252.5,0.9788593576526942,4.594200130043319,0.05228031145717464,402.1116666666667,1,0,4
271,43.0,0.1546150940604286,0.3092301881208572,50904.66606538494,-0.0011123470522803114,1.6293867827244304,50904.66606538494,278.0929203341657,0.16532014590146824,258.5,1.0800367950942729,6.9853257319893975,0.034482758620689655,402.1116666666667,1,0,4
272,44.0,0.2827150121556457,0.5654300243112914,51412.779343927876,0.0011123470522803114,1.9395571403801808,51412.779343927876,508.1132785429363,0.24595284514306742,264.5,0.872651419383182,3.086682283793098,0.12458286985539488,402.1116666666667,1,0,4
273,45.0,0.26950319712553494,0.5390063942510699,51897.403208170675,-0.008898776418242492,1.7872209742859524,51897.403208170675,484.62386424279975,0.26410856779022884,270.5,1.0990449912449065,4.078040642809035,0.08008898776418243,402.1116666666667,1,0,4
274,46.0,0.09722253685024647,0.19444507370049294,52072.34346880949,0.0,1.518345318962166,52072.34346880949,174.94026063881756,0.11514069423794866,276.5,0.630654323578968,6.48670919326427,0.011123470522803115,402.1116666666667,1,0,4
275,47.0,0.04817869387752353,0.09635738775504706,52158.96876040136,0.0,1.2797956863531856,52158.96876040136,86.6252915918667,0.06326636874919442,282.5,0.38113358326708335,7.910832623150271,0.012235817575083427,402.1116666666667,1,0,4
276,48.0,0.04806146186201629,0.09612292372403258,52245.383268829355,0.0011123470522803114,1.525589768523476,52245.383268829355,86.41450842799532,0.056915414746725505,288.5,0.19263657216088365,4.008129688479727,0.011123470522803115,402.1116666666667,1,0,4
277,49.0,0.0467666572587719,0.0935333145175438,52329.46971858057,0.002224694104560623,1.3142620251790844,52329.46971858057,84.0864497512157,0.04884199278871788,294.5,0.07716984035231149,1.6501038319953247,0.002224694104560623,402.1116666666667,1,0,4
278,50.0,0.052428822556736976,0.10485764511347395,52423.81071910467,-0.0033370411568409346,1.4963942124138505,52423.81071910467,94.34100052410213,0.051997150184460106,300.5,0.10524793168347521,2.007444122354243,0.0,402.1116666666667,1,0,4
279,51.0,0.06734358360186948,0.13468716720373897,52544.894482420816,0.008898776418242492,1.477425812947391,52544.894482420816,121.08376331614272,0.10452793132463534,306.5,0.9516279768571049,14.130937588398359,0.008898776418242492,402.1116666666667,1,0,4
280,52.0,0.3273714847604055,0.654742969520811,53133.901784418595,0.09010011123470522,1.8458481472186183,53133.901784418595,589.007301997779,0.3271124586732104,312.5,1.8478593345254468,5.644533566745577,0.14905450500556172,402.1116666666667,1,0,4
281,53.0,0.48064475360221504,0.9612895072044301,54000.51879854487,-0.00778642936596218,1.664352828422377,54000.51879854487,866.6170141262774,0.39644500633805846,318.5,0.8607259496676849,1.7907736289992415,0.3403781979977753,402.1116666666667,1,0,4
282,54.0,0.39161629542590976,0.7832325908518195,54707.32906904536,-0.06451612903225806,1.9491632334339544,54707.32906904536,706.8102705004858,0.3174735526134036,324.5,0.4981658292409336,1.2720763539707762,0.2324805339265851,402.1116666666667,1,0,4
283,55.0,0.46852220535127925,0.9370444107025585,55553.701713853276,0.05339265850945495,1.9844673918021898,55553.701713853276,846.3726448079178,0.4823804967874662,330.5,1.9877239608164383,4.2425394957024976,0.23692992213570635,402.1116666666667,1,0,4
284,56.0,0.6613739729915675,1.322747945983135,56742.79209271629,0.21023359288097887,1.993166333747345,56742.79209271629,1189.0903788630167,0.6657605057942959,336.5,2.9006066066576564,4.385728385314973,0.3303670745272525,402.1116666666667,1,0,4
285,57.0,0.7802336418595587,1.5604672837191174,58144.944931423786,-0.2625139043381535,1.9408997511879682,58144.944931423786,1402.152838707494,0.6948790234300651,342.5,1.47622581734726,1.8920304613229935,0.7341490545050056,402.1116666666667,1,0,4
286,58.0,0.6169271915181531,1.2338543830363062,59253.5364167115,-0.0011123470522803114,1.9738156519913312,59253.5364167115,1108.5914852877104,0.5918117789201258,348.5,3.220578153863895,5.220353711332773,0.4560622914349277,402.1116666666667,1,0,4
287,59.0,0.4738848140839991,0.9477696281679981,60105.54037910962,0.027808676307007785,1.7176965180513368,60105.54037910962,852.0039623981211,0.3791783583177935,354.5,0.8921407592328722,1.8826109905153758,0.3047830923248053,402.1116666666667,1,0,4
288,60.0,0.40996114679066076,0.8199222935813215,60872.65480551194,-0.026696329254727477,1.6836654140560954,60872.65480551194,767.1144264023242,0.4191997614300005,360.5,2.0095417723357145,4.901785908414025,0.12569521690767518,402.1116666666667,1,0,4
289,61.0,0.5759790683797802,1.1519581367595604,61908.00010538888,0.06562847608453838,1.9207251036397976,61908.00010538888,1035.3452998769353,0.5910330756780051,366.5,4.272005792731949,7.416946252489751,0.2825361512791991,402.1116666666667,1,0,4
290,62.0,0.88569545715573,1.77139091431146,63501.638990594394,-0.09232480533926585,1.7212816276620775,63501.638990594394,1593.638885205517,0.7399235017338611,372.5,1.856373407166214,2.09595001551398,0.7308120133481646,402.1116666666667,1,0,4
291,63.0,0.2651883076337616,0.5303766152675232,63978.44756771989,0.0011123470522803114,1.7582768954362962,63978.44756771989,476.80857712549914,0.2986409571957201,378.5,1.9922890532459112,7.51273338942742,0.09788654060066741,402.1116666666667,1,0,4
292,64.0,0.22900495285255978,0.45800990570511957,64390.198472948854,-0.002224694104560623,1.5524216169139913,64390.198472948854,411.7509052289606,0.22395334082786958,384.5,1.058982931662905,4.624279599510277,0.11568409343715239,402.1116666666667,1,0,4
293,65.0,0.14757788280419162,0.29515576560838325,64655.71275495732,0.0,1.4509612248415615,64655.71275495732,265.51428200846567,0.16778654398504503,390.5,0.8916332902708821,6.041781284082477,0.034482758620689655,402.1116666666667,1,0,4
294,66.0,0.15860943897662705,0.3172188779532541,64941.036429408014,0.0011123470522803114,1.7819452637834376,64941.036429408014,285.32367445069394,0.1514989888113225,396.5,0.4802087111069091,3.0276174873657644,0.03337041156840934,402.1116666666667,1,0,4
295,67.0,0.27039638099398017,0.5407927619879603,65427.20912243519,0.0,1.4363191977766177,65427.20912243519,486.17269302717614,0.2756467529077485,402.5,1.4660724822838946,5.421938255588317,0.08898776418242492,402.1116666666667,1,0,4
296,68.0,0.13290110438507396,0.26580220877014793,65666.26223769056,0.006674082313681869,1.4493161350872572,65666.26223769056,239.053115255374,0.14279720732992163,408.5,0.9307476466339065,7.003310099945551,0.024471635150166853,402.1116666666667,1,0,4
297,69.0,0.09212227002984,0.18424454005968,65831.97339196013,-0.00778642936596218,1.4221683207114018,65831.97339196013,165.71115426956385,0.10955013339933105,414.5,0.4798805992420725,5.209170367671475,0.010011123470522803,402.1116666666667,1,0,4
298,70.0,0.03977069570694108,0.07954139141388215,65903.52829897763,0.0,1.3173723630439038,65903.52829897763,71.55490701750387,0.04791423389693373,420.5,0.17094165734893627,4.298181218869205,0.011123470522803115,402.1116666666667,1,0,4
299,71.0,0.04181209944230435,0.0836241988846087,65978.68027790869,0.0,1.211498737614791,65978.68027790869,75.15197893105505,0.049214740628276715,426.5,0.09728799551710844,2.3267904940136797,0.0,402.1116666666667,1,0,4
300,72.0,0.04417765897412183,0.08835531794824367,66058.11170874415,0.0,1.4084504106439788,66058.11170874415,79.43143083546602,0.04856695319339951,432.5,0.08177834439367196,1.8511244437278958,0.0,402.1116666666667,1,0,4
301,73.0,0.0498109048356759,0.0996218096713518,66147.67171563867,0.0,1.2958264033625957,66147.67171563867,89.56000689452048,0.05371832990254411,438.5,0.09552876198492702,1.9178282807765172,0.0,402.1116666666667,1,0,4
302,74.0,0.10553692870430227,0.21107385740860454,66337.42711344897,0.0,1.4256479941585076,66337.42711344897,189.7553978102951,0.11216805548302583,444.5,0.71745949191898,6.79818430124291,0.024471635150166853,402.1116666666667,1,0,4
303,75.0,0.10784767758013222,0.21569535516026445,66531.33723773816,0.05672969966629588,1.4990474213482454,66531.33723773816,193.91012428919203,0.14020725924675057,450.5,0.9859365591874026,9.14193593510476,0.02335928809788654,402.1116666666667,1,0,4
304,76.0,0.07435766595963691,0.14871533191927383,66664.96099264747,-0.05672969966629588,1.4768326772910392,66664.96099264747,133.62375490930572,0.07086528162033377,456.5,0.14453877938094956,1.943831580988685,0.006674082313681869,402.1116666666667,1,0,4
305,77.0,0.03715506601434929,0.07431013202869859,66731.76580134127,0.0,1.3975302468357662,66731.76580134127,66.80480869380699,0.04247115744719425,462.5,0.06876660544176216,1.8508002492904867,0.0,402.1116666666667,1,0,4
306,78.0,0.04130215542545234,0.08260431085090468,66806.0270767963,0.0011123470522803114,1.4196051802502276,66806.0270767963,74.26127545502095,0.04746231860371112,468.5,0.07404567438514031,1.7927799075471462,0.0,402.1116666666667,1,0,4
307,79.0,0.040829629166231195,0.08165925833246239,66879.57542255241,-0.0011123470522803114,1.4030779087052123,66879.57542255241,73.5483457561204,0.0451774753137316,474.5,0.07070971843374949,1.7318236750538774,0.0,402.1116666666667,1,0,4
308,80.0,0.04783919705204699,0.09567839410409398,66965.59029885198,0.0,1.4733226016100835,66965.59029885198,86.01487629956682,0.0533446591567183,480.5,0.09183958353637948,1.9197559573682217,0.0,402.1116666666667,1,0,4
309,81.0,0.04558518380077432,0.09117036760154865,67047.58581410586,0.0,1.5366193237517816,67047.58581410586,81.99551525387506,0.05491710409207008,486.5,0.10117645448210896,2.2195030500324613,0.0,402.1116666666667,1,0,4
310,82.0,0.028186588806965316,0.05637317761393063,67098.26530078075,0.0,1.2527205469240834,67098.26530078075,50.67948667489691,0.030807357598057413,492.5,0.04922002271640102,1.7462213343190374,0.0,402.1116666666667,1,0,4
311,83.0,0.02577416027130887,0.05154832054261774,67144.24640270478,0.021300448430493273,1.1682964622530836,67144.24640270478,45.981101924029645,0.030617872813689592,498.49611111111113,0.04849018128659342,1.881348636625475,0.0,402.1116666666667,1,0,4
312,0.0,0.11695134319649515,0.2339026863929903,209.88751717584606,-0.09788654060066741,1.927313767932322,209.88751717584606,209.88751717584606,0.11509876019219703,0.5,0.16046113118234623,1.3720332473030972,0.002224694104560623,366.05611111111114,1,0,5
313,1.0,1.184554466022349,2.369108932044698,2341.487986200122,0.008898776418242492,1.7754158155436979,2341.487986200122,2131.600469024276,1.334437314076508,6.5,5.205761305780271,4.394699826054308,0.19577308120133483,366.05611111111114,1,0,5
314,2.0,1.4023223387087909,2.8046446774175817,4865.046306010112,0.0033370411568409346,1.8621242350874398,4865.046306010112,2523.55831980999,1.3367228332183088,12.5,5.6310511677219655,4.015518409916253,0.20578420467185762,366.05611111111114,1,0,5
315,3.0,1.1054746559043405,2.210949311808681,6855.651968883819,-0.014460511679644048,1.8014358637751557,6855.651968883819,1990.605662873707,1.105970157088772,18.5,5.000171076115442,4.523098787846041,0.17908787541713014,366.05611111111114,1,0,5
316,4.0,0.25576279630374044,0.5115255926074809,7368.794222377766,0.012235817575083427,1.5313606520837804,7368.794222377766,513.1422534939475,0.35134727670333105,24.5,2.1739900326891934,8.500024491863126,0.030033370411568408,366.05611111111114,1,0,5
317,5.0,0.23338178961581504,0.4667635792316301,7789.119354845541,-0.008898776418242492,1.5962787268980987,7789.119354845541,420.3251324677749,0.23790357811902643,30.5,1.9367160890152249,8.298488464774305,0.03670745272525028,366.05611111111114,1,0,5
318,6.0,0.12933754217507987,0.25867508435015973,8022.324059732452,-0.008898776418242492,1.7007367095340185,8022.324059732452,233.2047048869108,0.1833158610842524,36.5,1.144935684918644,8.852307424929904,0.013348164627363738,366.05611111111114,1,0,5
319,7.0,0.07326126996296543,0.14652253992593087,8154.396440607795,0.0011123470522803114,1.6650656017831353,8154.396440607795,132.0723808753428,0.07755605119217103,42.5,0.11092648321379889,1.514121762697722,0.0,366.05611111111114,1,0,5
320,8.0,0.07004403549084195,0.1400880709816839,8280.715735078731,0.0033370411568409346,1.6411733145599545,8280.715735078731,126.31929447093626,0.07862913643094906,48.5,0.1173260526041457,1.675032738790239,0.0,366.05611111111114,1,0,5
321,9.0,0.08045120455952257,0.16090240911904513,8425.859440585966,0.010011123470522803,1.686363736669293,8425.859440585966,145.1437055072347,0.08820540419376577,54.5,0.13049943407708625,1.622094222101237,0.0,366.05611111111114,1,0,5
322,10.0,0.0792383134753401,0.1584766269506802,8568.885688369393,-0.013348164627363738,1.611220977642271,8568.885688369393,143.0262477834276,0.08904506358461035,60.5,0.13056140339075442,1.6477054806496692,0.0,366.05611111111114,1,0,5
323,11.0,0.4377924819405772,0.8755849638811544,9356.527996652514,0.09232480533926585,1.6690643049536322,9356.527996652514,787.6423082831207,0.4613347836888834,66.5,6.239096461232217,14.251264511387994,0.03781979977753059,366.05611111111114,1,0,5
324,12.0,2.1446740463309975,4.289348092661995,13212.494306763121,0.5494994438264739,1.265076318072964,13212.494306763121,3855.966310110607,1.9266866506711557,72.5,4.307966294181269,2.0086811334109838,0.9488320355951056,366.05611111111114,1,0,5
325,13.0,0.8889626879161316,1.7779253758322633,14811.598862269946,-0.021134593993325918,1.5932968765443316,14811.598862269946,1599.104555506825,0.7903162261498453,78.5,3.3656793659242417,3.786074951935186,0.592880978865406,366.05611111111114,1,0,5
326,14.0,0.5177957575381577,1.0355915150763153,15743.477211310523,0.20133481646273638,1.3918286522853434,15743.477211310523,931.8783490405767,0.542094848472558,84.5,2.835735641245768,5.47655248225319,0.40266963292547275,366.05611111111114,1,0,5
327,15.0,1.382454237437651,2.764908474875302,18236.85212500164,-0.20689655172413793,1.149905478509348,18236.85212500164,2493.3749136911156,0.9909398956685421,90.5,3.1907085326465117,2.308003003817632,0.8275862068965517,366.05611111111114,1,0,5
328,16.0,3.183760823781301,6.367521647562602,23961.568119485473,0.05784204671857619,1.1121027767536082,23961.568119485473,5724.715994483835,2.1007486836760876,96.5,6.835282334416003,2.146920799879009,0.9154616240266963,366.05611111111114,1,0,5
329,17.0,0.5504591190721104,1.1009182381442209,24951.61730793875,0.12124582869855395,1.5374266043351494,24951.61730793875,990.0491884532785,0.6006244678238006,102.5,1.892631431338021,3.4382779134050194,0.38264738598442716,366.05611111111114,1,0,5
330,18.0,0.8612944274798785,1.722588854959757,26499.998806126463,-0.13348164627363737,1.4154477099842013,26499.998806126463,1548.3814981877113,0.830711388918874,108.5,2.705359445647576,3.1410390678636757,0.5761957730812013,366.05611111111114,1,0,5
331,19.0,0.6250206258512198,1.2500412517024395,27624.544495266786,0.15016685205784205,1.6137175965460866,27624.544495266786,1124.5456891403228,0.6020943736931319,114.5,1.6559882005047166,2.6494936839074956,0.5239154616240267,366.05611111111114,1,0,5
332,20.0,1.4046585714851914,2.8093171429703827,30150.539308702806,-0.13236929922135707,1.4998573378752043,30150.539308702806,2525.99481343602,1.082826703375382,120.5,4.138562279081204,2.9463119103066924,0.6718576195773082,366.05611111111114,1,0,5
333,21.0,0.40845050636769337,0.8169010127353867,30885.224388409013,0.03670745272525028,1.5614900872389037,30885.224388409013,734.685079706207,0.414567719374742,126.5,1.9193649901545278,4.699137252205255,0.30700778642936594,366.05611111111114,1,0,5
334,22.0,0.45728116907468475,0.9145623381493695,31707.511757020122,0.17908787541713014,1.4265207839835734,31707.511757020122,822.2873686111088,0.45663626768027005,132.5,0.86848721995225,1.8992411642702165,0.39043381535038935,366.05611111111114,1,0,5
335,23.0,0.6095265198366432,1.2190530396732864,32808.30464599012,-0.8309232480533927,1.5822043772406535,32808.30464599012,1100.7928889700015,0.5921144736423397,138.5,2.6334938591604375,4.320556650867677,0.3203559510567297,366.05611111111114,1,0,5
336,24.0,0.6663257126364913,1.3326514252729826,34007.3249346943,-0.07341490545050056,1.8115571157218957,34007.3249346943,1199.0202887041742,0.6605995130016675,144.5,3.041438939095385,4.564492831983234,0.4983314794215795,366.05611111111114,1,0,5
337,25.0,0.4184883633042333,0.8369767266084666,34759.548195604955,0.0055617352614015575,1.8383214287217993,34759.548195604955,752.2232609106577,0.4427970609791408,150.5,2.6821456968474293,6.409128501615132,0.17797552836484984,366.05611111111114,1,0,5
338,26.0,0.5020431920629778,1.0040863841259555,35661.8849183817,-0.012235817575083427,1.5598167361564026,35661.8849183817,902.3367227767449,0.5518759827435785,156.5,3.1330666819303734,6.240631745360571,0.2836484983314794,366.05611111111114,1,0,5
339,27.0,0.4339816939133985,0.867963387826797,36443.69208184919,-0.0011123470522803114,1.5842663565652673,36443.69208184919,781.8071634674925,0.4417255585330877,162.5,2.633984584606574,6.069344909124642,0.21023359288097887,366.05611111111114,1,0,5
340,28.0,0.35227411423356453,0.7045482284671291,37077.28674215192,0.020022246941045607,1.6022395879993474,37077.28674215192,633.594660302726,0.35293149477206026,168.5,2.091586698673553,5.937384026141617,0.11790878754171301,366.05611111111114,1,0,5
341,29.0,0.5096181667296186,1.0192363334592371,37993.67632404365,-0.0055617352614015575,1.6076777639962818,37993.67632404365,916.3895818917299,0.5449991197713647,174.5,2.740926209500516,5.378391879335678,0.3047830923248053,366.05611111111114,1,0,5
342,30.0,0.6938135053971087,1.3876270107942175,39241.266182860774,0.10122358175750834,1.514322699604795,39241.266182860774,1247.5898588171258,0.5747867058948617,180.5,1.5987536203871533,2.3042987891567432,0.6496106785317018,366.05611111111114,1,0,5
343,31.0,0.532833794730003,1.065667589460006,40199.71037687902,-0.0867630700778643,1.762931287292153,40199.71037687902,958.4441940182442,0.5759099768157002,186.5,3.2052592268525015,6.0154953731428895,0.3359288097886541,366.05611111111114,1,0,5
344,32.0,0.3128970024255146,0.6257940048510292,40762.345773675785,-0.025583982202447165,1.8218282239446248,40762.345773675785,562.6353967967661,0.37836418719435677,192.5,3.1338864733564806,10.015712675619207,0.06562847608453838,366.05611111111114,1,0,5
345,33.0,0.9450594376255851,1.8901188752511702,42461.831194079336,0.017797552836484983,1.5836040529108346,42461.831194079336,1699.485420403551,0.9749984458116582,198.5,3.5105617282004147,3.7146464956961087,0.6829810901001112,366.05611111111114,1,0,5
346,34.0,0.3781943487216254,0.7563886974432508,43141.87522305352,-0.02335928809788654,1.7774821378430623,43141.87522305352,680.0440289741819,0.382747355823577,204.5,2.400048105034571,6.34607077854872,0.1935483870967742,366.05611111111114,1,0,5
347,35.0,0.6358475873098193,1.2716951746196385,44285.23476710024,0.0055617352614015575,1.666943396120785,44285.23476710024,1143.3595440467252,0.6852581986128791,210.5,4.8995750172941746,7.705580889319058,0.3770856507230256,366.05611111111114,1,0,5
348,36.0,0.3480384831705479,0.6960769663410958,44910.81864646233,0.05116796440489433,1.869465708992384,44910.81864646233,625.583879362086,0.3785954237501304,216.5,2.374207675298448,6.821681480938487,0.06340378197997776,366.05611111111114,1,0,5
349,37.0,0.32027208186803136,0.6405441637360627,45486.944828658234,-0.060066740823136816,1.6529789086617515,45486.944828658234,576.1261821959051,0.2818064258257411,222.5,0.9388353287284826,2.931367989531261,0.1668520578420467,366.05611111111114,1,0,5
350,38.0,0.3052053829144289,0.6104107658288578,46035.69300354106,0.04004449388209121,1.7860546081309214,46035.69300354106,548.7481748828286,0.24919033145379224,228.5,0.7121371546934958,2.333304700897622,0.18242491657397109,366.05611111111114,1,0,5
351,39.0,0.31205326163772085,0.6241065232754417,46597.20672157084,-0.041156840934371525,1.680524632137101,46597.20672157084,561.5137180297752,0.2759279895535094,234.5,1.3469718939722812,4.316480740829596,0.21245828698553948,366.05611111111114,1,0,5
352,40.0,0.2607391251052181,0.5214782502104361,47066.18587488724,0.004449388209121246,1.9097823483090894,47066.18587488724,468.9791533164025,0.3910640114620286,240.5,3.810174459355286,14.612975547178571,0.05116796440489433,366.05611111111114,1,0,5
